NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
DEFENSE RESPONSE TO BACTERIUM%GOBP%GO:0042742	DEFENSE RESPONSE TO BACTERIUM%GOBP%GO:0042742	Details ...	91	0.8272806	2.4922454	0.0	0.0	0.0	589	tags=32%, list=4%, signal=33%	
POSITIVE REGULATION OF TYPE I INTERFERON PRODUCTION%GOBP%GO:0032481	POSITIVE REGULATION OF TYPE I INTERFERON PRODUCTION%GOBP%GO:0032481	Details ...	61	0.86063755	2.4644463	0.0	0.0	0.0	462	tags=26%, list=3%, signal=27%	
NETWORK MAP OF SARS COV 2 SIGNALING%WIKIPATHWAYS_20250210%WP5115%HOMO SAPIENS	NETWORK MAP OF SARS COV 2 SIGNALING%WIKIPATHWAYS_20250210%WP5115%HOMO SAPIENS	Details ...	120	0.7864726	2.463477	0.0	0.0	0.0	607	tags=23%, list=4%, signal=23%	
ISG15 ANTIVIRAL MECHANISM%REACTOME DATABASE ID RELEASE 91%1169408	ISG15 ANTIVIRAL MECHANISM%REACTOME DATABASE ID RELEASE 91%1169408	Details ...	70	0.85137975	2.456429	0.0	0.0	0.0	73	tags=17%, list=0%, signal=17%	
POSITIVE REGULATION OF INNATE IMMUNE RESPONSE%GOBP%GO:0045089	POSITIVE REGULATION OF INNATE IMMUNE RESPONSE%GOBP%GO:0045089	Details ...	200	0.7329037	2.448098	0.0	0.0	0.0	668	tags=19%, list=4%, signal=20%	
REGULATION OF TYPE I INTERFERON PRODUCTION%GOBP%GO:0032479	REGULATION OF TYPE I INTERFERON PRODUCTION%GOBP%GO:0032479	Details ...	97	0.8089002	2.4334867	0.0	0.0	0.0	462	tags=19%, list=3%, signal=19%	
NEGATIVE REGULATION OF VIRAL GENOME REPLICATION%GOBP%GO:0045071	NEGATIVE REGULATION OF VIRAL GENOME REPLICATION%GOBP%GO:0045071	Details ...	40	0.9252368	2.4271975	0.0	0.0	0.0	457	tags=60%, list=3%, signal=62%	
NEGATIVE REGULATION OF INNATE IMMUNE RESPONSE%GOBP%GO:0045824	NEGATIVE REGULATION OF INNATE IMMUNE RESPONSE%GOBP%GO:0045824	Details ...	70	0.82361305	2.3983142	0.0	0.0	0.0	649	tags=33%, list=4%, signal=34%	
ANTIVIRAL MECHANISM BY IFN-STIMULATED GENES%REACTOME DATABASE ID RELEASE 91%1169410	ANTIVIRAL MECHANISM BY IFN-STIMULATED GENES%REACTOME DATABASE ID RELEASE 91%1169410	Details ...	126	0.7647197	2.394411	0.0	0.0	0.0	602	tags=17%, list=4%, signal=18%	
SARS-COV-2 ACTIVATES MODULATES INNATE AND ADAPTIVE IMMUNE RESPONSES%REACTOME%R-HSA-9705671.3	SARS-COV-2 ACTIVATES MODULATES INNATE AND ADAPTIVE IMMUNE RESPONSES%REACTOME%R-HSA-9705671.3		95	0.77596223	2.3625958	0.0	0.0	0.0	421	tags=16%, list=3%, signal=16%	
RESPONSE TO TYPE II INTERFERON%GOBP%GO:0034341	RESPONSE TO TYPE II INTERFERON%GOBP%GO:0034341		55	0.84822035	2.3437684	0.0	0.0	0.0	632	tags=38%, list=4%, signal=40%	
REGULATION OF INTERFERON-BETA PRODUCTION%GOBP%GO:0032648	REGULATION OF INTERFERON-BETA PRODUCTION%GOBP%GO:0032648		47	0.85761696	2.3400528	0.0	0.0	0.0	462	tags=26%, list=3%, signal=26%	
NEGATIVE REGULATION OF RESPONSE TO BIOTIC STIMULUS%GOBP%GO:0002832	NEGATIVE REGULATION OF RESPONSE TO BIOTIC STIMULUS%GOBP%GO:0002832		91	0.78069955	2.3346028	0.0	0.0	0.0	503	tags=26%, list=3%, signal=27%	
POSITIVE REGULATION OF INTERFERON-BETA PRODUCTION%GOBP%GO:0032728	POSITIVE REGULATION OF INTERFERON-BETA PRODUCTION%GOBP%GO:0032728		34	0.90522575	2.3328085	0.0	0.0	0.0	462	tags=35%, list=3%, signal=36%	
TYPE I INTERFERON-MEDIATED SIGNALING PATHWAY%GOBP%GO:0060337	TYPE I INTERFERON-MEDIATED SIGNALING PATHWAY%GOBP%GO:0060337		27	0.93502665	2.3317783	0.0	0.0	0.0	95	tags=41%, list=1%, signal=41%	
NEGATIVE REGULATION OF IMMUNE RESPONSE%GOBP%GO:0050777	NEGATIVE REGULATION OF IMMUNE RESPONSE%GOBP%GO:0050777		114	0.7434772	2.3152301	0.0	0.0	0.0	649	tags=23%, list=4%, signal=24%	
CELLULAR RESPONSE TO TYPE I INTERFERON%GOBP%GO:0071357	CELLULAR RESPONSE TO TYPE I INTERFERON%GOBP%GO:0071357		28	0.9404044	2.3072734	0.0	0.0	0.0	95	tags=43%, list=1%, signal=43%	
PATTERN RECOGNITION RECEPTOR SIGNALING PATHWAY%GOBP%GO:0002221	PATTERN RECOGNITION RECEPTOR SIGNALING PATHWAY%GOBP%GO:0002221		85	0.7712278	2.303625	0.0	0.0	0.0	462	tags=19%, list=3%, signal=19%	
CYTOPLASMIC PATTERN RECOGNITION RECEPTOR SIGNALING PATHWAY%GOBP%GO:0002753	CYTOPLASMIC PATTERN RECOGNITION RECEPTOR SIGNALING PATHWAY%GOBP%GO:0002753		53	0.8254882	2.3011892	0.0	0.0	0.0	354	tags=21%, list=2%, signal=21%	
ANTIGEN PROCESSING AND PRESENTATION%GOBP%GO:0019882	ANTIGEN PROCESSING AND PRESENTATION%GOBP%GO:0019882		61	0.80062044	2.297177	0.0	0.0	0.0	550	tags=30%, list=3%, signal=30%	
INTERFERON-MEDIATED SIGNALING PATHWAY%GOBP%GO:0140888	INTERFERON-MEDIATED SIGNALING PATHWAY%GOBP%GO:0140888		34	0.9219201	2.2958658	0.0	0.0	0.0	156	tags=35%, list=1%, signal=36%	
ANTIGEN PROCESSING AND PRESENTATION OF PEPTIDE ANTIGEN%GOBP%GO:0048002	ANTIGEN PROCESSING AND PRESENTATION OF PEPTIDE ANTIGEN%GOBP%GO:0048002		44	0.83769137	2.2835937	0.0	0.0	0.0	519	tags=39%, list=3%, signal=40%	
ANTIGEN PRESENTATION: FOLDING, ASSEMBLY AND PEPTIDE LOADING OF CLASS I MHC%REACTOME DATABASE ID RELEASE 91%983170	ANTIGEN PRESENTATION: FOLDING, ASSEMBLY AND PEPTIDE LOADING OF CLASS I MHC%REACTOME DATABASE ID RELEASE 91%983170		28	0.90831155	2.2823577	0.0	0.0	0.0	519	tags=50%, list=3%, signal=52%	
NEGATIVE REGULATORS OF RIG-I MDA5 SIGNALING%REACTOME DATABASE ID RELEASE 91%936440	NEGATIVE REGULATORS OF RIG-I MDA5 SIGNALING%REACTOME DATABASE ID RELEASE 91%936440		35	0.88812214	2.270122	0.0	0.0	0.0	104	tags=23%, list=1%, signal=23%	
SARS COV 2 INNATE IMMUNITY EVASION AND CELL SPECIFIC IMMUNE RESPONSE%WIKIPATHWAYS_20250210%WP5039%HOMO SAPIENS	SARS COV 2 INNATE IMMUNITY EVASION AND CELL SPECIFIC IMMUNE RESPONSE%WIKIPATHWAYS_20250210%WP5039%HOMO SAPIENS		31	0.8843579	2.2592008	0.0	0.0	0.0	727	tags=42%, list=4%, signal=44%	
MODULATION OF HOST RESPONSES BY IFN-STIMULATED GENES%REACTOME DATABASE ID RELEASE 91%9909505	MODULATION OF HOST RESPONSES BY IFN-STIMULATED GENES%REACTOME DATABASE ID RELEASE 91%9909505		18	0.96031225	2.2518103	0.0	0.0	0.0	357	tags=61%, list=2%, signal=62%	
INNATE IMMUNE RESPONSE-ACTIVATING SIGNALING PATHWAY%GOBP%GO:0002758	INNATE IMMUNE RESPONSE-ACTIVATING SIGNALING PATHWAY%GOBP%GO:0002758		94	0.7367202	2.2443023	0.0	0.0	0.0	462	tags=17%, list=3%, signal=17%	
DDX58 IFIH1-MEDIATED INDUCTION OF INTERFERON-ALPHA BETA%REACTOME DATABASE ID RELEASE 91%168928	DDX58 IFIH1-MEDIATED INDUCTION OF INTERFERON-ALPHA BETA%REACTOME DATABASE ID RELEASE 91%168928		65	0.78621465	2.2415674	0.0	0.0	0.0	104	tags=15%, list=1%, signal=15%	
REGULATION OF RESPONSE TO CYTOKINE STIMULUS%GOBP%GO:0060759	REGULATION OF RESPONSE TO CYTOKINE STIMULUS%GOBP%GO:0060759		122	0.7175169	2.2371795	0.0	0.0	0.0	727	tags=20%, list=4%, signal=20%	
ACTIVATION OF INNATE IMMUNE RESPONSE%GOBP%GO:0002218	ACTIVATION OF INNATE IMMUNE RESPONSE%GOBP%GO:0002218		115	0.7302755	2.2323039	0.0	0.0	0.0	462	tags=17%, list=3%, signal=18%	
EBOLA VIRUS INFECTION IN HOST%WIKIPATHWAYS_20250210%WP4217%HOMO SAPIENS	EBOLA VIRUS INFECTION IN HOST%WIKIPATHWAYS_20250210%WP4217%HOMO SAPIENS		89	0.7390788	2.2263267	0.0	0.0	0.0	1030	tags=21%, list=6%, signal=23%	
POSITIVE REGULATION OF TUMOR NECROSIS FACTOR PRODUCTION%GOBP%GO:0032760	POSITIVE REGULATION OF TUMOR NECROSIS FACTOR PRODUCTION%GOBP%GO:0032760		53	0.79813826	2.2263155	0.0	0.0	0.0	909	tags=32%, list=6%, signal=34%	
HALLMARK_INFLAMMATORY_RESPONSE%MSIGDBHALLMARK%HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE%MSIGDBHALLMARK%HALLMARK_INFLAMMATORY_RESPONSE		120	0.7160141	2.222604	0.0	0.0	0.0	748	tags=28%, list=5%, signal=29%	
ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS ANTIGEN%GOBP%GO:0019883	ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS ANTIGEN%GOBP%GO:0019883		19	0.9491851	2.2138991	0.0	0.0	0.0	421	tags=58%, list=3%, signal=59%	
POSITIVE REGULATION OF TUMOR NECROSIS FACTOR SUPERFAMILY CYTOKINE PRODUCTION%GOBP%GO:1903557	POSITIVE REGULATION OF TUMOR NECROSIS FACTOR SUPERFAMILY CYTOKINE PRODUCTION%GOBP%GO:1903557		55	0.7968027	2.2118783	0.0	0.0	0.0	909	tags=31%, list=6%, signal=33%	
NEGATIVE REGULATION OF CYTOKINE-MEDIATED SIGNALING PATHWAY%GOBP%GO:0001960	NEGATIVE REGULATION OF CYTOKINE-MEDIATED SIGNALING PATHWAY%GOBP%GO:0001960		52	0.7967532	2.2106235	0.0	0.0	0.0	538	tags=21%, list=3%, signal=22%	
RSV-HOST INTERACTIONS%REACTOME%R-HSA-9833110.1	RSV-HOST INTERACTIONS%REACTOME%R-HSA-9833110.1		79	0.75342494	2.2102916	0.0	0.0	0.0	555	tags=16%, list=3%, signal=17%	
TYPE II INTERFERON SIGNALING%WIKIPATHWAYS_20250210%WP619%HOMO SAPIENS	TYPE II INTERFERON SIGNALING%WIKIPATHWAYS_20250210%WP619%HOMO SAPIENS		20	0.94020015	2.2080793	0.0	0.0	0.0	156	tags=50%, list=1%, signal=50%	
REGULATION OF TYPE I INTERFERON-MEDIATED SIGNALING PATHWAY%GOBP%GO:0060338	REGULATION OF TYPE I INTERFERON-MEDIATED SIGNALING PATHWAY%GOBP%GO:0060338		34	0.8601641	2.1877282	0.0	0.0	0.0	155	tags=24%, list=1%, signal=24%	
NEGATIVE REGULATION OF RESPONSE TO CYTOKINE STIMULUS%GOBP%GO:0060761	NEGATIVE REGULATION OF RESPONSE TO CYTOKINE STIMULUS%GOBP%GO:0060761		56	0.78292716	2.1821063	0.0	0.0	0.0	538	tags=20%, list=3%, signal=20%	
IMMUNE RESPONSE TO TUBERCULOSIS%WIKIPATHWAYS_20250210%WP4197%HOMO SAPIENS	IMMUNE RESPONSE TO TUBERCULOSIS%WIKIPATHWAYS_20250210%WP4197%HOMO SAPIENS		18	0.96020436	2.1789336	0.0	1.7806868E-5	0.001	156	tags=56%, list=1%, signal=56%	
CELLULAR RESPONSE TO TYPE II INTERFERON%GOBP%GO:0071346	CELLULAR RESPONSE TO TYPE II INTERFERON%GOBP%GO:0071346		36	0.8347404	2.1765473	0.0	3.5252157E-5	0.002	541	tags=36%, list=3%, signal=37%	
ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS PEPTIDE ANTIGEN%GOBP%GO:0002483	ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS PEPTIDE ANTIGEN%GOBP%GO:0002483		17	0.9526465	2.1753578	0.0	3.459934E-5	0.002	421	tags=65%, list=3%, signal=66%	
CELLULAR RESPONSE TO VIRUS%GOBP%GO:0098586	CELLULAR RESPONSE TO VIRUS%GOBP%GO:0098586		38	0.8202479	2.167158	0.0	3.397026E-5	0.002	817	tags=24%, list=5%, signal=25%	
CYTOKINE-MEDIATED SIGNALING PATHWAY%GOBP%GO:0019221	CYTOKINE-MEDIATED SIGNALING PATHWAY%GOBP%GO:0019221		183	0.6604094	2.1663733	0.0	3.3363645E-5	0.002	966	tags=19%, list=6%, signal=20%	
ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS I%GOBP%GO:0019885	ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS I%GOBP%GO:0019885		16	0.9597287	2.1643827	0.0	3.277832E-5	0.002	421	tags=69%, list=3%, signal=70%	
RESPIRATORY SYNCYTIAL VIRUS INFECTION PATHWAY%REACTOME DATABASE ID RELEASE 91%9820952	RESPIRATORY SYNCYTIAL VIRUS INFECTION PATHWAY%REACTOME DATABASE ID RELEASE 91%9820952		101	0.7007258	2.162536	0.0	3.221318E-5	0.002	116	tags=11%, list=1%, signal=11%	
POSITIVE REGULATION OF NF-KAPPAB TRANSCRIPTION FACTOR ACTIVITY%GOBP%GO:0051092	POSITIVE REGULATION OF NF-KAPPAB TRANSCRIPTION FACTOR ACTIVITY%GOBP%GO:0051092		82	0.72824794	2.1580572	0.0	3.1667194E-5	0.002	771	tags=27%, list=5%, signal=28%	
RESPONSE TO INTERFERON-BETA%GOBP%GO:0035456	RESPONSE TO INTERFERON-BETA%GOBP%GO:0035456		22	0.92183405	2.1556258	0.0	3.1139403E-5	0.002	163	tags=50%, list=1%, signal=50%	
REGULATION OF TUMOR NECROSIS FACTOR SUPERFAMILY CYTOKINE PRODUCTION%GOBP%GO:1903555	REGULATION OF TUMOR NECROSIS FACTOR SUPERFAMILY CYTOKINE PRODUCTION%GOBP%GO:1903555		85	0.72320384	2.1534386	0.0	3.0628922E-5	0.002	727	tags=22%, list=4%, signal=23%	
ANTIGEN PROCESSING-CROSS PRESENTATION%REACTOME DATABASE ID RELEASE 91%1236975	ANTIGEN PROCESSING-CROSS PRESENTATION%REACTOME DATABASE ID RELEASE 91%1236975		78	0.7241962	2.1461153	0.0	3.0134908E-5	0.002	519	tags=19%, list=3%, signal=20%	
REGULATION OF TUMOR NECROSIS FACTOR PRODUCTION%GOBP%GO:0032680	REGULATION OF TUMOR NECROSIS FACTOR PRODUCTION%GOBP%GO:0032680		82	0.71984553	2.1421137	0.0	2.9656574E-5	0.002	727	tags=22%, list=4%, signal=23%	
POSITIVE REGULATION OF CANONICAL NF-KAPPAB SIGNAL TRANSDUCTION%GOBP%GO:0043123	POSITIVE REGULATION OF CANONICAL NF-KAPPAB SIGNAL TRANSDUCTION%GOBP%GO:0043123		173	0.65247196	2.1391358	0.0	2.919319E-5	0.002	1043	tags=19%, list=6%, signal=20%	
REGULATION OF CYTOKINE-MEDIATED SIGNALING PATHWAY%GOBP%GO:0001959	REGULATION OF CYTOKINE-MEDIATED SIGNALING PATHWAY%GOBP%GO:0001959		111	0.69830996	2.1388323	0.0	2.8744065E-5	0.002	727	tags=19%, list=4%, signal=20%	
TYPE I INTERFERON INDUCTION AND SIGNALING DURING SARS COV 2 INFECTION%WIKIPATHWAYS_20250210%WP4868%HOMO SAPIENS	TYPE I INTERFERON INDUCTION AND SIGNALING DURING SARS COV 2 INFECTION%WIKIPATHWAYS_20250210%WP4868%HOMO SAPIENS		15	0.9644474	2.1388278	0.0	2.830855E-5	0.002	95	tags=53%, list=1%, signal=54%	
POSITIVE REGULATION OF T CELL MEDIATED IMMUNITY%GOBP%GO:0002711	POSITIVE REGULATION OF T CELL MEDIATED IMMUNITY%GOBP%GO:0002711		42	0.7915907	2.133924	0.0	4.173358E-5	0.003	649	tags=31%, list=4%, signal=32%	
POSITIVE REGULATION OF RESPONSE TO CYTOKINE STIMULUS%GOBP%GO:0060760	POSITIVE REGULATION OF RESPONSE TO CYTOKINE STIMULUS%GOBP%GO:0060760		46	0.78131056	2.1325374	0.0	4.1119853E-5	0.003	727	tags=30%, list=4%, signal=32%	
MEASLES VIRUS INFECTION%WIKIPATHWAYS_20250210%WP4630%HOMO SAPIENS	MEASLES VIRUS INFECTION%WIKIPATHWAYS_20250210%WP4630%HOMO SAPIENS		71	0.7317235	2.127891	0.0	4.052391E-5	0.003	332	tags=14%, list=2%, signal=14%	
ER-PHAGOSOME PATHWAY%REACTOME DATABASE ID RELEASE 91%1236974	ER-PHAGOSOME PATHWAY%REACTOME DATABASE ID RELEASE 91%1236974		69	0.73595977	2.1167085	0.0	5.3373322E-5	0.004	519	tags=19%, list=3%, signal=19%	
ANTIGEN PROCESSING AND PRESENTATION OF PEPTIDE ANTIGEN VIA MHC CLASS I%GOBP%GO:0002474	ANTIGEN PROCESSING AND PRESENTATION OF PEPTIDE ANTIGEN VIA MHC CLASS I%GOBP%GO:0002474		26	0.85901743	2.1158807	0.0	5.2621584E-5	0.004	519	tags=58%, list=3%, signal=59%	
POSITIVE REGULATION OF INTERFERON-ALPHA PRODUCTION%GOBP%GO:0032727	POSITIVE REGULATION OF INTERFERON-ALPHA PRODUCTION%GOBP%GO:0032727		18	0.90791696	2.1086965	0.0	6.496473E-5	0.005	462	tags=39%, list=3%, signal=40%	
NEGATIVE REGULATION OF DEFENSE RESPONSE%GOBP%GO:0031348	NEGATIVE REGULATION OF DEFENSE RESPONSE%GOBP%GO:0031348		157	0.6570751	2.1077168	0.0	7.684905E-5	0.006	650	tags=19%, list=4%, signal=20%	
PROTEASOME DEGRADATION%WIKIPATHWAYS_20250210%WP183%HOMO SAPIENS	PROTEASOME DEGRADATION%WIKIPATHWAYS_20250210%WP183%HOMO SAPIENS		39	0.8083704	2.1016495	0.0	7.581055E-5	0.006	846	tags=26%, list=5%, signal=27%	
REGULATION OF INTERFERON-ALPHA PRODUCTION%GOBP%GO:0032647	REGULATION OF INTERFERON-ALPHA PRODUCTION%GOBP%GO:0032647		20	0.90274066	2.1012533	0.0	7.479974E-5	0.006	462	tags=35%, list=3%, signal=36%	
REGULATION OF T CELL MEDIATED IMMUNITY%GOBP%GO:0002709	REGULATION OF T CELL MEDIATED IMMUNITY%GOBP%GO:0002709		55	0.74535805	2.098786	0.0	7.3815536E-5	0.006	649	tags=29%, list=4%, signal=30%	
HOST PATHOGEN INTERACTION OF HUMAN CORONAVIRUSES INTERFERON INDUCTION%WIKIPATHWAYS_20250210%WP4880%HOMO SAPIENS	HOST PATHOGEN INTERACTION OF HUMAN CORONAVIRUSES INTERFERON INDUCTION%WIKIPATHWAYS_20250210%WP4880%HOMO SAPIENS		23	0.8905136	2.0974321	0.0	8.489248E-5	0.007	95	tags=30%, list=1%, signal=31%	
NEGATIVE REGULATION OF TYPE I INTERFERON-MEDIATED SIGNALING PATHWAY%GOBP%GO:0060339	NEGATIVE REGULATION OF TYPE I INTERFERON-MEDIATED SIGNALING PATHWAY%GOBP%GO:0060339		19	0.91577387	2.0956342	0.0	9.582427E-5	0.008	104	tags=37%, list=1%, signal=37%	
REGULATION OF CELL KILLING%GOBP%GO:0031341	REGULATION OF CELL KILLING%GOBP%GO:0031341		44	0.77104646	2.0783596	0.0	1.5379464E-4	0.013	1494	tags=36%, list=9%, signal=40%	
RESPONSE TO INTERFERON-ALPHA%GOBP%GO:0035455	RESPONSE TO INTERFERON-ALPHA%GOBP%GO:0035455		17	0.9238114	2.0750644	0.0	1.7493745E-4	0.015	632	tags=59%, list=4%, signal=61%	
REGULATION OF LEUKOCYTE MEDIATED IMMUNITY%GOBP%GO:0002703	REGULATION OF LEUKOCYTE MEDIATED IMMUNITY%GOBP%GO:0002703		111	0.66649306	2.072281	0.0	1.9581294E-4	0.017	1494	tags=26%, list=9%, signal=29%	
SARS-COV-1 ACTIVATES MODULATES INNATE IMMUNE RESPONSES%REACTOME%R-HSA-9692916.2	SARS-COV-1 ACTIVATES MODULATES INNATE IMMUNE RESPONSES%REACTOME%R-HSA-9692916.2		38	0.78243333	2.0713878	0.0	1.9342497E-4	0.017	153	tags=16%, list=1%, signal=16%	
POSITIVE REGULATION OF DNA-BINDING TRANSCRIPTION FACTOR ACTIVITY%GOBP%GO:0051091	POSITIVE REGULATION OF DNA-BINDING TRANSCRIPTION FACTOR ACTIVITY%GOBP%GO:0051091		137	0.6468178	2.0694194	0.0	2.0228533E-4	0.018	771	tags=20%, list=5%, signal=21%	
PKR-MEDIATED SIGNALING%REACTOME DATABASE ID RELEASE 91%9833482	PKR-MEDIATED SIGNALING%REACTOME DATABASE ID RELEASE 91%9833482		55	0.72679687	2.0660784	0.0	2.2224622E-4	0.02	602	tags=20%, list=4%, signal=21%	
REGULATION OF DEFENSE RESPONSE TO VIRUS BY HOST%GOBP%GO:0050691	REGULATION OF DEFENSE RESPONSE TO VIRUS BY HOST%GOBP%GO:0050691		29	0.81222254	2.0601342	0.0	3.2933863E-4	0.029	457	tags=24%, list=3%, signal=25%	
REGULATION OF LYMPHOCYTE MEDIATED IMMUNITY%GOBP%GO:0002706	REGULATION OF LYMPHOCYTE MEDIATED IMMUNITY%GOBP%GO:0002706		87	0.6829191	2.0591505	0.0	3.3626694E-4	0.03	649	tags=22%, list=4%, signal=23%	
SARS-COV-2-HOST INTERACTIONS%REACTOME%R-HSA-9705683.4	SARS-COV-2-HOST INTERACTIONS%REACTOME%R-HSA-9705683.4		171	0.63130236	2.0590181	0.0	3.324018E-4	0.03	421	tags=9%, list=3%, signal=9%	
IMMUNE RESPONSE-ACTIVATING SIGNALING PATHWAY%GOBP%GO:0002757	IMMUNE RESPONSE-ACTIVATING SIGNALING PATHWAY%GOBP%GO:0002757		177	0.63289875	2.0586832	0.0	3.286245E-4	0.03	1088	tags=18%, list=7%, signal=19%	
REGULATION OF DEFENSE RESPONSE TO VIRUS%GOBP%GO:0050688	REGULATION OF DEFENSE RESPONSE TO VIRUS%GOBP%GO:0050688		42	0.7601537	2.055444	0.0	3.8756515E-4	0.036	457	tags=19%, list=3%, signal=20%	
EVASION BY RSV OF HOST INTERFERON RESPONSES%REACTOME%R-HSA-9833109.1	EVASION BY RSV OF HOST INTERFERON RESPONSES%REACTOME%R-HSA-9833109.1		20	0.87911946	2.0552797	0.0	3.935386E-4	0.036	60	tags=25%, list=0%, signal=25%	
NEGATIVE REGULATION OF IMMUNE EFFECTOR PROCESS%GOBP%GO:0002698	NEGATIVE REGULATION OF IMMUNE EFFECTOR PROCESS%GOBP%GO:0002698		49	0.74920034	2.051874	0.0	4.3010147E-4	0.04	649	tags=29%, list=4%, signal=30%	
POSITIVE REGULATION OF CHEMOKINE PRODUCTION%GOBP%GO:0032722	POSITIVE REGULATION OF CHEMOKINE PRODUCTION%GOBP%GO:0032722		33	0.80427265	2.049877	0.0	4.456501E-4	0.042	631	tags=30%, list=4%, signal=31%	
HALLMARK_IL6_JAK_STAT3_SIGNALING%MSIGDBHALLMARK%HALLMARK_IL6_JAK_STAT3_SIGNALING	HALLMARK_IL6_JAK_STAT3_SIGNALING%MSIGDBHALLMARK%HALLMARK_IL6_JAK_STAT3_SIGNALING		57	0.73585916	2.0475795	0.0	4.408582E-4	0.042	619	tags=25%, list=4%, signal=25%	
RISEDRONATE ACTION PATHWAY%PATHWHIZ%PW000272	RISEDRONATE ACTION PATHWAY%PATHWHIZ%PW000272		21	0.8482285	2.0464523	0.0	4.4608297E-4	0.043	647	tags=62%, list=4%, signal=64%	
REGULATION OF T CELL CYTOKINE PRODUCTION%GOBP%GO:0002724	REGULATION OF T CELL CYTOKINE PRODUCTION%GOBP%GO:0002724		22	0.83615124	2.0449111	0.0	4.4138735E-4	0.043	538	tags=41%, list=3%, signal=42%	
INTRACELLULAR RECEPTOR SIGNALING PATHWAY%GOBP%GO:0030522	INTRACELLULAR RECEPTOR SIGNALING PATHWAY%GOBP%GO:0030522		121	0.65306914	2.0434504	0.0	4.367896E-4	0.043	519	tags=11%, list=3%, signal=11%	
